One=0, Two=0, Three=0, Four=0 Generation=268 4 guns alive
One=5, Two=7, Three=10, Four=5 Generation=4060 1 gun alive
One=5, Two=7, Three=10, Four=6 Generation=6308 All guns dead
One=5, Two=7, Three=10, Four=7 Generation=3725 1 gun alive
One=5, Two=7, Three=10, Four=8 Generation=2228 All guns dead
One=5, Two=7, Three=10, Four=9 Generation=258 4 guns alive
One=5, Two=7, Three=10, Four=10 Generation=2676 All guns dead
One=5, Two=7, Three=10, Four=11 Generation=5111 All guns dead
One=5, Two=7, Three=10, Four=12 Generation=2441 All guns dead
One=5, Two=7, Three=11, Four=0 Generation=4088 All guns dead
One=5, Two=7, Three=11, Four=1 Generation=259 4 guns alive
One=5, Two=7, Three=11, Four=2 Generation=2048 All guns dead
One=5, Two=7, Three=11, Four=3 Generation=2271 2 guns alive
One=5, Two=7, Three=11, Four=4 Generation=3279 2 guns alive
One=5, Two=7, Three=11, Four=5 Generation=6486 All guns dead
One=5, Two=7, Three=11, Four=6 Generation=4332 All guns dead
One=5, Two=7, Three=11, Four=7 Generation=291 4 guns alive
One=5, Two=7, Three=11, Four=8 Generation=1029 All guns dead
One=5, Two=7, Three=11, Four=9 Generation=2352 All guns dead
One=5, Two=7, Three=11, Four=10 Generation=1152 All guns dead
One=5, Two=7, Three=11, Four=11 Generation=289 4 guns alive
One=5, Two=7, Three=11, Four=12 Generation=268 4 guns alive
One=5, Two=7, Three=12, Four=0 Generation=2376 All guns dead
One=5, Two=7, Three=12, Four=1 Generation=3636 All guns dead
One=5, Two=7, Three=12, Four=2 Generation=2163 All guns dead
One=5, Two=7, Three=12, Four=3 Generation=3484 All guns dead
One=5, Two=7, Three=12, Four=4 Generation=1688 All guns dead
One=5, Two=7, Three=12, Four=5 Generation=2923 All guns dead
One=5, Two=7, Three=12, Four=6 Generation=2136 All guns dead
One=5, Two=7, Three=12, Four=7 Generation=2385 2 guns alive
One=5, Two=7, Three=12, Four=8 Generation=2799 1 gun alive
One=5, Two=7, Three=12, Four=9 Generation=264 4 guns alive
One=5, Two=7, Three=12, Four=10 Generation=7808 All guns dead
One=5, Two=7, Three=12, Four=11 Generation=7782 All guns dead
One=5, Two=7, Three=12, Four=12 Generation=7783 All guns dead
One=5, Two=8, Three=5, Four=0 Generation=2466 All guns dead
One=5, Two=8, Three=5, Four=1 Generation=2289 All guns dead
One=5, Two=8, Three=5, Four=2 Generation=3309 All guns dead
One=5, Two=8, Three=5, Four=3 Generation=3723 1 gun alive
One=5, Two=8, Three=5, Four=4 Generation=2529 1 gun alive
One=5, Two=8, Three=5, Four=5 Generation=4663 1 gun alive
One=5, Two=8, Three=5, Four=6 Generation=3069 All guns dead
One=5, Two=8, Three=5, Four=7 Generation=3666 All guns dead
One=5, Two=8, Three=5, Four=8 Generation=3023 2 guns alive
One=5, Two=8, Three=5, Four=9 Generation=8289 All guns dead
One=5, Two=8, Three=5, Four=10 Generation=6491 All guns dead
One=5, Two=8, Three=5, Four=11 Generation=3006 All guns dead
One=5, Two=8, Three=5, Four=12 Generation=2832 1 gun alive
One=5, Two=8, Three=6, Four=0 Generation=3217 All guns dead
One=5, Two=8, Three=6, Four=1 Generation=3816 All guns dead
One=5, Two=8, Three=6, Four=2 Generation=2103 All guns dead
One=5, Two=8, Three=6, Four=3 Generation=3334 All guns dead
One=5, Two=8, Three=6, Four=4 Generation=2917 All guns dead
One=5, Two=8, Three=6, Four=5 Generation=2139 All guns dead
One=5, Two=8, Three=6, Four=6 Generation=2619 All guns dead
One=5, Two=8, Three=6, Four=7 Generation=1686 All guns dead
One=5, Two=8, Three=6, Four=8 Generation=2439 All guns dead
One=5, Two=8, Three=6, Four=9 Generation=261 4 guns alive
One=5, Two=8, Three=6, Four=10 Generation=1837 All guns dead
One=5, Two=8, Three=6, Four=11 Generation=1149 All guns dead
One=5, Two=8, Three=6, Four=12 Generation=2980 1 gun alive
One=5, Two=8, Three=7, Four=0 Generation=1958 All guns dead
One=5, Two=8, Three=7, Four=1 Generation=1772 All guns dead
One=5, Two=8, Three=7, Four=2 Generation=3573 All guns dead
One=5, Two=8, Three=7, Four=3 Generation=522 4 guns alive
One=5, Two=8, Three=7, Four=4 Generation=2496 All guns dead
One=5, Two=8, Three=7, Four=5 Generation=270 4 guns alive
One=5, Two=8, Three=7, Four=6 Generation=1869 All guns dead
One=5, Two=8, Three=7, Four=7 Generation=2768 All guns dead
One=5, Two=8, Three=7, Four=8 Generation=2709 1 gun alive
One=5, Two=8, Three=7, Four=9 Generation=8920 All guns dead
One=5, Two=8, Three=7, Four=10 Generation=3614 1 gun alive
One=5, Two=8, Three=7, Four=11 Generation=1089 All guns dead
One=5, Two=8, Three=7, Four=12 Generation=263 4 guns alive
One=5, Two=8, Three=8, Four=0 Generation=2799 All guns dead
One=5, Two=8, Three=8, Four=1 Generation=5601 1 gun alive
One=5, Two=8, Three=8, Four=2 Generation=1653 All guns dead
One=5, Two=8, Three=8, Four=3 Generation=4929 All guns dead
One=5, Two=8, Three=8, Four=4 Generation=3519 All guns dead
One=5, Two=8, Three=8, Four=5 Generation=2976 All guns dead
One=5, Two=8, Three=8, Four=6 Generation=2106 All guns dead
One=5, Two=8, Three=8, Four=7 Generation=321 4 guns alive
One=5, Two=8, Three=8, Four=8 Generation=5499 All guns dead
One=5, Two=8, Three=8, Four=9 Generation=6220 All guns dead
One=5, Two=8, Three=8, Four=10 Generation=2474 1 gun alive
One=5, Two=8, Three=8, Four=11 Generation=1419 All guns dead
One=5, Two=8, Three=8, Four=12 Generation=1899 All guns dead
One=5, Two=8, Three=9, Four=0 Generation=4240 All guns dead
One=5, Two=8, Three=9, Four=1 Generation=3313 1 gun alive
One=5, Two=8, Three=9, Four=2 Generation=8229 1 gun alive
One=5, Two=8, Three=9, Four=3 Generation=2136 All guns dead
One=5, Two=8, Three=9, Four=4 Generation=291 4 guns alive
One=5, Two=8, Three=9, Four=5 Generation=3246 All guns dead
One=5, Two=8, Three=9, Four=6 Generation=2497 All guns dead
One=5, Two=8, Three=9, Four=7 Generation=265 4 guns alive
One=5, Two=8, Three=9, Four=8 Generation=5748 1 gun alive
One=5, Two=8, Three=9, Four=9 Generation=8946 All guns dead
One=5, Two=8, Three=9, Four=10 Generation=6881 All guns dead
One=5, Two=8, Three=9, Four=11 Generation=1239 All guns dead
One=5, Two=8, Three=9, Four=12 Generation=5916 All guns dead
One=5, Two=8, Three=10, Four=0 Generation=266 4 guns alive
One=5, Two=8, Three=10, Four=1 Generation=2681 All guns dead
One=5, Two=8, Three=10, Four=2 Generation=7481 1 gun alive
One=5, Two=8, Three=10, Four=3 Generation=5559 1 gun alive
One=5, Two=8, Three=10, Four=4 Generation=5435 All guns dead
One=5, Two=8, Three=10, Four=5 Generation=5406 All guns dead
One=5, Two=8, Three=10, Four=6 Generation=2229 All guns dead
One=5, Two=8, Three=10, Four=7 Generation=3336 All guns dead
One=5, Two=8, Three=10, Four=8 Generation=3761 All guns dead
One=5, Two=8, Three=10, Four=9 Generation=259 4 guns alive
One=5, Two=8, Three=10, Four=10 Generation=265 4 guns alive
One=5, Two=8, Three=10, Four=11 Generation=3321 1 gun alive
One=5, Two=8, Three=10, Four=12 Generation=1841 All guns dead
One=5, Two=8, Three=11, Four=0 Generation=265 4 guns alive
One=5, Two=8, Three=11, Four=1 Generation=3422 All guns dead
One=5, Two=8, Three=11, Four=2 Generation=3639 All guns dead
One=5, Two=8, Three=11, Four=3 Generation=4104 2 guns alive
One=5, Two=8, Three=11, Four=4 Generation=258 4 guns alive
One=5, Two=8, Three=11, Four=5 Generation=2706 All guns dead
One=5, Two=8, Three=11, Four=6 Generation=3069 All guns dead
One=5, Two=8, Three=11, Four=7 Generation=2859 All guns dead
One=5, Two=8, Three=11, Four=8 Generation=3312 All guns dead
One=5, Two=8, Three=11, Four=9 Generation=4998 1 gun alive
One=5, Two=8, Three=11, Four=10 Generation=265 4 guns alive
One=5, Two=8, Three=11, Four=11 Generation=4005 1 gun alive
One=5, Two=8, Three=11, Four=12 Generation=5405 1 gun alive
One=5, Two=8, Three=12, Four=0 Generation=2083 All guns dead
One=5, Two=8, Three=12, Four=1 Generation=260 4 guns alive
One=5, Two=8, Three=12, Four=2 Generation=3496 1 gun alive
One=5, Two=8, Three=12, Four=3 Generation=6609 All guns dead
One=5, Two=8, Three=12, Four=4 Generation=2173 All guns dead
One=5, Two=8, Three=12, Four=5 Generation=291 4 guns alive
One=5, Two=8, Three=12, Four=6 Generation=2019 All guns dead
One=5, Two=8, Three=12, Four=7 Generation=4148 All guns dead
One=5, Two=8, Three=12, Four=8 Generation=2769 All guns dead
One=5, Two=8, Three=12, Four=9 Generation=265 4 guns alive
One=5, Two=8, Three=12, Four=10 Generation=1179 All guns dead
One=5, Two=8, Three=12, Four=11 Generation=4842 All guns dead
One=5, Two=8, Three=12, Four=12 Generation=3186 All guns dead
One=5, Two=9, Three=5, Four=0 Generation=5173 1 gun alive
One=5, Two=9, Three=5, Four=1 Generation=260 4 guns alive
One=5, Two=9, Three=5, Four=2 Generation=2766 All guns dead
One=5, Two=9, Three=5, Four=3 Generation=289 4 guns alive
One=5, Two=9, Three=5, Four=4 Generation=3486 All guns dead
One=5, Two=9, Three=5, Four=5 Generation=7365 1 gun alive
One=5, Two=9, Three=5, Four=6 Generation=260 4 guns alive
One=5, Two=9, Three=5, Four=7 Generation=266 4 guns alive
One=5, Two=9, Three=5, Four=8 Generation=8289 All guns dead
One=5, Two=9, Three=5, Four=9 Generation=264 4 guns alive
One=5, Two=9, Three=5, Four=10 Generation=2046 All guns dead
One=5, Two=9, Three=5, Four=11 Generation=2878 1 gun alive
One=5, Two=9, Three=5, Four=12 Generation=7993 All guns dead
One=5, Two=9, Three=6, Four=0 Generation=4000 All guns dead
One=5, Two=9, Three=6, Four=1 Generation=2616 All guns dead
One=5, Two=9, Three=6, Four=2 Generation=450 4 guns alive
One=5, Two=9, Three=6, Four=3 Generation=2857 All guns dead
One=5, Two=9, Three=6, Four=4 Generation=6307 All guns dead
One=5, Two=9, Three=6, Four=5 Generation=2136 All guns dead
One=5, Two=9, Three=6, Four=6 Generation=263 4 guns alive
One=5, Two=9, Three=6, Four=7 Generation=6788 All guns dead
One=5, Two=9, Three=6, Four=8 Generation=1686 All guns dead
One=5, Two=9, Three=6, Four=9 Generation=3187 All guns dead
One=5, Two=9, Three=6, Four=10 Generation=2440 All guns dead
One=5, Two=9, Three=6, Four=11 Generation=3096 2 guns alive
One=5, Two=9, Three=6, Four=12 Generation=3493 All guns dead
One=5, Two=9, Three=7, Four=0 Generation=1386 All guns dead
One=5, Two=9, Three=7, Four=1 Generation=4030 All guns dead
One=5, Two=9, Three=7, Four=2 Generation=2260 All guns dead
One=5, Two=9, Three=7, Four=3 Generation=266 4 guns alive
One=5, Two=9, Three=7, Four=4 Generation=2228 All guns dead
One=5, Two=9, Three=7, Four=5 Generation=355 4 guns alive
One=5, Two=9, Three=7, Four=6 Generation=8852 1 gun alive
One=5, Two=9, Three=7, Four=7 Generation=2801 1 gun alive
One=5, Two=9, Three=7, Four=8 Generation=5799 1 gun alive
One=5, Two=9, Three=7, Four=9 Generation=2080 All guns dead
One=5, Two=9, Three=7, Four=10 Generation=328 4 guns alive
One=5, Two=9, Three=7, Four=11 Generation=2172 All guns dead
One=5, Two=9, Three=7, Four=12 Generation=1393 All guns dead
One=5, Two=9, Three=8, Four=0 Generation=1629 All guns dead
One=5, Two=9, Three=8, Four=1 Generation=3880 All guns dead
One=5, Two=9, Three=8, Four=2 Generation=1936 2 guns alive
One=5, Two=9, Three=8, Four=3 Generation=1893 1 gun alive
One=5, Two=9, Three=8, Four=4 Generation=2982 1 gun alive
One=5, Two=9, Three=8, Four=5 Generation=3246 All guns dead
One=5, Two=9, Three=8, Four=6 Generation=5707 All guns dead
One=5, Two=9, Three=8, Four=7 Generation=1838 All guns dead
One=5, Two=9, Three=8, Four=8 Generation=3670 All guns dead
One=5, Two=9, Three=8, Four=9 Generation=289 4 guns alive
One=5, Two=9, Three=8, Four=10 Generation=271 4 guns alive
One=5, Two=9, Three=8, Four=11 Generation=4776 All guns dead
One=5, Two=9, Three=8, Four=12 Generation=2619 All guns dead
One=5, Two=9, Three=9, Four=0 Generation=3313 1 gun alive
One=5, Two=9, Three=9, Four=1 Generation=3040 All guns dead
One=5, Two=9, Three=9, Four=2 Generation=1953 All guns dead
One=5, Two=9, Three=9, Four=3 Generation=1750 All guns dead
One=5, Two=9, Three=9, Four=4 Generation=2225 1 gun alive
One=5, Two=9, Three=9, Four=5 Generation=2350 All guns dead
One=5, Two=9, Three=9, Four=6 Generation=3520 All guns dead
One=5, Two=9, Three=9, Four=7 Generation=269 4 guns alive
One=5, Two=9, Three=9, Four=8 Generation=2376 All guns dead
One=5, Two=9, Three=9, Four=9 Generation=3394 1 gun alive
One=5, Two=9, Three=9, Four=10 Generation=6561 1 gun alive
One=5, Two=9, Three=9, Four=11 Generation=324 4 guns alive
One=5, Two=9, Three=9, Four=12 Generation=269 4 guns alive
One=5, Two=9, Three=10, Four=0 Generation=2251 All guns dead
One=5, Two=9, Three=10, Four=1 Generation=2260 All guns dead
One=5, Two=9, Three=10, Four=2 Generation=3101 All guns dead
One=5, Two=9, Three=10, Four=3 Generation=2976 All guns dead
One=5, Two=9, Three=10, Four=4 Generation=2201 All guns dead
One=5, Two=9, Three=10, Four=5 Generation=6576 All guns dead
One=5, Two=9, Three=10, Four=6 Generation=2983 1 gun alive
One=5, Two=9, Three=10, Four=7 Generation=524 4 guns alive
One=5, Two=9, Three=10, Four=8 Generation=1630 All guns dead
One=5, Two=9, Three=10, Four=9 Generation=6036 All guns dead
One=5, Two=9, Three=10, Four=10 Generation=3824 1 gun alive
One=5, Two=9, Three=10, Four=11 Generation=1660 All guns dead
One=5, Two=9, Three=10, Four=12 Generation=4030 All guns dead
One=5, Two=9, Three=11, Four=0 Generation=2736 All guns dead
One=5, Two=9, Three=11, Four=1 Generation=1532 All guns dead
One=5, Two=9, Three=11, Four=2 Generation=1962 All guns dead
One=5, Two=9, Three=11, Four=3 Generation=2044 All guns dead
One=5, Two=9, Three=11, Four=4 Generation=2802 All guns dead
One=5, Two=9, Three=11, Four=5 Generation=1870 All guns dead
One=5, Two=9, Three=11, Four=6 Generation=268 4 guns alive
One=5, Two=9, Three=11, Four=7 Generation=268 4 guns alive
One=5, Two=9, Three=11, Four=8 Generation=2106 All guns dead
One=5, Two=9, Three=11, Four=9 Generation=263 4 guns alive
One=5, Two=9, Three=11, Four=10 Generation=3222 All guns dead
One=5, Two=9, Three=11, Four=11 Generation=3013 1 gun alive
One=5, Two=9, Three=11, Four=12 Generation=4750 All guns dead
One=5, Two=9, Three=12, Four=0 Generation=3156 All guns dead
One=5, Two=9, Three=12, Four=1 Generation=3731 2 guns alive
One=5, Two=9, Three=12, Four=2 Generation=2560 All guns dead
One=5, Two=9, Three=12, Four=3 Generation=3574 All guns dead
One=5, Two=9, Three=12, Four=4 Generation=3666 All guns dead
One=5, Two=9, Three=12, Four=5 Generation=1990 All guns dead
One=5, Two=9, Three=12, Four=6 Generation=2917 All guns dead
One=5, Two=9, Three=12, Four=7 Generation=2649 1 gun alive
One=5, Two=9, Three=12, Four=8 Generation=453 4 guns alive
One=5, Two=9, Three=12, Four=9 Generation=2293 All guns dead
One=5, Two=9, Three=12, Four=10 Generation=289 4 guns alive
One=5, Two=9, Three=12, Four=11 Generation=293 4 guns alive
One=5, Two=9, Three=12, Four=12 Generation=2381 1 gun alive
One=5, Two=10, Three=5, Four=0 Generation=1656 All guns dead
One=5, Two=10, Three=5, Four=1 Generation=4274 1 gun alive
One=5, Two=10, Three=5, Four=2 Generation=2139 1 gun alive
One=5, Two=10, Three=5, Four=3 Generation=2383 2 guns alive
One=5, Two=10, Three=5, Four=4 Generation=1835 1 gun alive
One=5, Two=10, Three=5, Four=5 Generation=1686 All guns dead
One=5, Two=10, Three=5, Four=6 Generation=1417 All guns dead
One=5, Two=10, Three=5, Four=7 Generation=5286 All guns dead
One=5, Two=10, Three=5, Four=8 Generation=6491 All guns dead
One=5, Two=10, Three=5, Four=9 Generation=2046 All guns dead
One=5, Two=10, Three=5, Four=10 Generation=313 4 guns alive
One=5, Two=10, Three=5, Four=11 Generation=2376 All guns dead
One=5, Two=10, Three=5, Four=12 Generation=2526 All guns dead
One=5, Two=10, Three=6, Four=0 Generation=3157 All guns dead
One=5, Two=10, Three=6, Four=1 Generation=258 4 guns alive
One=5, Two=10, Three=6, Four=2 Generation=4087 All guns dead
One=5, Two=10, Three=6, Four=3 Generation=4146 All guns dead
One=5, Two=10, Three=6, Four=4 Generation=4331 All guns dead
One=5, Two=10, Three=6, Four=5 Generation=2376 All guns dead
One=5, Two=10, Three=6, Four=6 Generation=355 4 guns alive
One=5, Two=10, Three=6, Four=7 Generation=2408 All guns dead
One=5, Two=10, Three=6, Four=8 Generation=4195 1 gun alive
One=5, Two=10, Three=6, Four=9 Generation=3854 1 gun alive
One=5, Two=10, Three=6, Four=10 Generation=2081 All guns dead
One=5, Two=10, Three=6, Four=11 Generation=5113 1 gun alive
One=5, Two=10, Three=6, Four=12 Generation=265 4 guns alive
One=5, Two=10, Three=7, Four=0 Generation=4081 All guns dead
One=5, Two=10, Three=7, Four=1 Generation=5792 All guns dead
One=5, Two=10, Three=7, Four=2 Generation=2990 1 gun alive
One=5, Two=10, Three=7, Four=3 Generation=2647 1 gun alive
One=5, Two=10, Three=7, Four=4 Generation=3068 All guns dead
One=5, Two=10, Three=7, Four=5 Generation=4060 1 gun alive
One=5, Two=10, Three=7, Four=6 Generation=4207 All guns dead
One=5, Two=10, Three=7, Four=7 Generation=2138 All guns dead
One=5, Two=10, Three=7, Four=8 Generation=5258 All guns dead
One=5, Two=10, Three=7, Four=9 Generation=3791 All guns dead
One=5, Two=10, Three=7, Four=10 Generation=264 4 guns alive
One=5, Two=10, Three=7, Four=11 Generation=3366 All guns dead
One=5, Two=10, Three=7, Four=12 Generation=2651 All guns dead
One=5, Two=10, Three=8, Four=0 Generation=9186 All guns dead
One=5, Two=10, Three=8, Four=1 Generation=3431 All guns dead
One=5, Two=10, Three=8, Four=2 Generation=3130 1 gun alive
One=5, Two=10, Three=8, Four=3 Generation=3876 All guns dead
One=5, Two=10, Three=8, Four=4 Generation=267 4 guns alive
One=5, Two=10, Three=8, Four=5 Generation=5406 All guns dead
One=5, Two=10, Three=8, Four=6 Generation=2409 All guns dead
One=5, Two=10, Three=8, Four=7 Generation=3053 1 gun alive
One=5, Two=10, Three=8, Four=8 Generation=5469 All guns dead
One=5, Two=10, Three=8, Four=9 Generation=3130 All guns dead
One=5, Two=10, Three=8, Four=10 Generation=269 4 guns alive
One=5, Two=10, Three=8, Four=11 Generation=4212 1 gun alive
One=5, Two=10, Three=8, Four=12 Generation=270 4 guns alive
One=5, Two=10, Three=9, Four=0 Generation=3966 All guns dead
One=5, Two=10, Three=9, Four=1 Generation=3336 All guns dead
One=5, Two=10, Three=9, Four=2 Generation=2943 All guns dead
One=5, Two=10, Three=9, Four=3 Generation=1511 All guns dead
One=5, Two=10, Three=9, Four=4 Generation=3726 All guns dead
One=5, Two=10, Three=9, Four=5 Generation=6576 All guns dead
One=5, Two=10, Three=9, Four=6 Generation=292 4 guns alive
One=5, Two=10, Three=9, Four=7 Generation=2380 All guns dead
One=5, Two=10, Three=9, Four=8 Generation=3219 All guns dead
One=5, Two=10, Three=9, Four=9 Generation=2233 2 guns alive
One=5, Two=10, Three=9, Four=10 Generation=11324 1 gun alive
One=5, Two=10, Three=9, Four=11 Generation=1596 All guns dead
One=5, Two=10, Three=9, Four=12 Generation=3820 All guns dead
One=5, Two=10, Three=10, Four=0 Generation=320 4 guns alive
One=5, Two=10, Three=10, Four=1 Generation=3035 1 gun alive
One=5, Two=10, Three=10, Four=2 Generation=3221 All guns dead
One=5, Two=10, Three=10, Four=3 Generation=2471 All guns dead
One=5, Two=10, Three=10, Four=4 Generation=2741 All guns dead
One=5, Two=10, Three=10, Four=5 Generation=1206 All guns dead
One=5, Two=10, Three=10, Four=6 Generation=2226 1 gun alive
One=5, Two=10, Three=10, Four=7 Generation=4931 All guns dead
